"Date"	"SourceType"	"From"	"To"	"Subject"	"Content"	"SourceImageUrl"	"Trust"	"Relevance"
17/01/2014 17:20:00	"EmailHeader"	"Varja.Lagos@gastech.com.kronos"	"Hennie.Osvaldo@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Varja.Lagos@gastech.com.kronos, Inga.Ferro@gastech.com.kronos, Kanon.Herrero@gastech.com.kronos, Hideki.Cocinaro@gastech.com.kronos, Minke.Mies@gastech.com.kronos"	"RE: Security procedures for January 20 VIP visit"		"Gastech - Varja Lagos.jpg"	"C3"	3
17/01/2014 17:29:00	"EmailHeader"	"Dante.Coginian@gastech.com.kronos"	"Claudio.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Adan.Morlun@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Dante.Coginian@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Varro.Awelon@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Irene.Nant@gastech.com.kronos"	"RE: Route suggestion for next shift"		"Gastech - Dante Coginian.jpg"	"C3"	2
17/01/2014 17:32:00	"EmailHeader"	"Dante.Coginian@gastech.com.kronos"	"Claudio.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Adan.Morlun@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Dante.Coginian@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Varro.Awelon@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Irene.Nant@gastech.com.kronos"	"RE: Route suggestion for next shift"		"Gastech - Dante Coginian.jpg"	"C3"	2
17/01/2014 17:37:00	"EmailHeader"	"Nils.Calixto@gastech.com.kronos"	"Nils.Calixto@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Sven.Flecha@gastech.com.kronos"	"RE: Software review report"		"Gastech - Nils Calixto.png"	"C3"	1
17/01/2014 17:52:00	"EmailHeader"	"Edvard.Vann@gastech.com.kronos"	"Hideki.Cocinaro@gastech.com.kronos, Varja.Lagos@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Edvard.Vann@gastech.com.kronos, Stenig.Fusil@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Felix.Resumir@gastech.com.kronos, Minke.Mies@gastech.com.kronos"	"RE: Inspection request for site"		"Gastech - Edvard Vann.png"	"C3"	1
17/01/2014 17:55:00	"EmailHeader"	"Cornelia.Lais@gastech.com.kronos"	"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos"	"RE: Does anyone have ..."		"Gastech - Cornelia Lais.gif"	"C3"	1
17/01/2014 18:00:00	"EmailHeader"	"Linda.Lagos@gastech.com.kronos"	"Vira.Frente@gastech.com.kronos"	"RE: Awwww- cute!"		"Gastech - Linda Lagos.png"	"C3"	1
17/01/2014 18:10:00	"EmailHeader"	"Benito.Hawelon@gastech.com.kronos"	"Albina.Hafon@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos"	"RE: Traffic advisory for today"		"Gastech - Benito Hawelon.jpg"	"C3"	1
17/01/2014 18:12:00	"EmailHeader"	"Albina.Hafon@gastech.com.kronos"	"Albina.Hafon@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos"	"RE: Traffic advisory for today"		"Gastech - Albina Hafon.png"	"C3"	1
17/01/2014 18:15:00	"EmailHeader"	"Sven.Flecha@gastech.com.kronos"	"Nils.Calixto@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Sven.Flecha@gastech.com.kronos"	"RE: Software review report"		"Gastech - Sven Flecha.jpg"	"C3"	1
17/01/2014 18:23:00	"EmailHeader"	"Claudio.Hawelon@gastech.com.kronos"	"Claudio.Hawelon@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Adan.Morlun@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Dante.Coginian@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Varro.Awelon@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Irene.Nant@gastech.com.kronos"	"RE: Route suggestion for next shift"		"Gastech - Claudio Hawelon.jpg"	"C3"	2
17/01/2014 18:23:00	"EmailHeader"	"Linda.Lagos@gastech.com.kronos"	"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos"	"RE: Training opportunity"		"Gastech - Linda Lagos.png"	"C3"	1
17/01/2014 18:23:00	"EmailHeader"	"Inga.Ferro@gastech.com.kronos"	"Hennie.Osvaldo@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Varja.Lagos@gastech.com.kronos, Inga.Ferro@gastech.com.kronos, Kanon.Herrero@gastech.com.kronos, Hideki.Cocinaro@gastech.com.kronos, Minke.Mies@gastech.com.kronos"	"RE: Security procedures for January 20 VIP visit"		"Gastech - Inga Ferro.jpg"	"C3"	3
17/01/2014 18:27:00	"EmailHeader"	"Ruscella.Mies.Haber@gastech.com.kronos"	"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos"	"RE: Does anyone have ..."		"Gastech - Ruscella Mies-Haber.png"	"C3"	1
17/01/2014 18:32:00	"EmailHeader"	"Dante.Coginian@gastech.com.kronos"	"Henk.Mies@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Dante.Coginian@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Varro.Awelon@gastech.com.kronos, Bertrand.Ovan@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Adan.Morlun@gastech.com.kronos"	"RE: Funny!!"		"Gastech - Dante Coginian.jpg"	"C3"	1
17/01/2014 18:33:00	"EmailHeader"	"Mat.Bramar@gastech.com.kronos"	"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos"	"RE: Catering?!?"		"Gastech - Mat Bramar.png"	"C3"	1
17/01/2014 18:38:00	"EmailHeader"	"Sven.Flecha@gastech.com.kronos"	"Nils.Calixto@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Sven.Flecha@gastech.com.kronos"	"RE: Software review report"		"Gastech - Sven Flecha.jpg"	"C3"	1
17/01/2014 18:40:00	"EmailHeader"	"Stenig.Fusil@gastech.com.kronos"	"Hideki.Cocinaro@gastech.com.kronos, Varja.Lagos@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Edvard.Vann@gastech.com.kronos, Stenig.Fusil@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Felix.Resumir@gastech.com.kronos, Minke.Mies@gastech.com.kronos"	"RE: Inspection request for site"		"Gastech - Stenig Fusil.jpg"	"C3"	1
17/01/2014 18:42:00	"EmailHeader"	"Henk.Mies@gastech.com.kronos"	"Albina.Hafon@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos"	"RE: Traffic advisory for today"		"Gastech - Henk Mies.jpg"	"C3"	1
17/01/2014 18:48:00	"EmailHeader"	"Mat.Bramar@gastech.com.kronos"	"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos"	"RE: Does anyone have ..."		"Gastech - Mat Bramar.png"	"C3"	1
17/01/2014 19:01:00	"EmailHeader"	"Claudio.Hawelon@gastech.com.kronos"	"Henk.Mies@gastech.com.kronos, Albina.Hafon@gastech.com.kronos, Dante.Coginian@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos, Varro.Awelon@gastech.com.kronos, Bertrand.Ovan@gastech.com.kronos, Claudio.Hawelon@gastech.com.kronos, Emile.Arpa@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Adan.Morlun@gastech.com.kronos"	"RE: Funny!!"		"Gastech - Claudio Hawelon.jpg"	"C3"	1
17/01/2014 19:07:00	"EmailHeader"	"Nils.Calixto@gastech.com.kronos"	"Nils.Calixto@gastech.com.kronos, Lucas.Alcazar@gastech.com.kronos, Sven.Flecha@gastech.com.kronos"	"RE: Software review report"		"Gastech - Nils Calixto.png"	"C3"	1
17/01/2014 19:16:00	"EmailHeader"	"Nils.Calixto@gastech.com.kronos"	"Nils.Calixto@gastech.com.kronos, Sven.Flecha@gastech.com.kronos"	"RE: The most creative spam I've seen lately."		"Gastech - Nils Calixto.png"	"C3"	1
17/01/2014 19:27:00	"EmailHeader"	"Stenig.Fusil@gastech.com.kronos"	"Hideki.Cocinaro@gastech.com.kronos, Varja.Lagos@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Edvard.Vann@gastech.com.kronos, Stenig.Fusil@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Felix.Resumir@gastech.com.kronos, Minke.Mies@gastech.com.kronos"	"RE: Inspection request for site"		"Gastech - Stenig Fusil.jpg"	"C3"	1
17/01/2014 19:38:00	"EmailHeader"	"Hennie.Osvaldo@gastech.com.kronos"	"Hideki.Cocinaro@gastech.com.kronos, Varja.Lagos@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Edvard.Vann@gastech.com.kronos, Stenig.Fusil@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Felix.Resumir@gastech.com.kronos, Minke.Mies@gastech.com.kronos"	"RE: Inspection request for site"		"Gastech - Hennie Osvaldo.jpg"	"C3"	1
17/01/2014 19:46:00	"EmailHeader"	"Sven.Flecha@gastech.com.kronos"	"Nils.Calixto@gastech.com.kronos, Sven.Flecha@gastech.com.kronos"	"RE: The most creative spam I've seen lately."		"Gastech - Sven Flecha.jpg"	"C3"	1
17/01/2014 19:47:00	"EmailHeader"	"Mat.Bramar@gastech.com.kronos"	"Mat.Bramar@gastech.com.kronos, Anda.Ribera@gastech.com.kronos, Rachel.Pantanal@gastech.com.kronos, Linda.Lagos@gastech.com.kronos, Ruscella.Mies.Haber@gastech.com.kronos, Carla.Forluniau@gastech.com.kronos, Cornelia.Lais@gastech.com.kronos"	"RE: Training opportunity"		"Gastech - Mat Bramar.png"	"C3"	1
17/01/2014 19:56:00	"EmailHeader"	"Sven.Flecha@gastech.com.kronos"	"Nils.Calixto@gastech.com.kronos, Sven.Flecha@gastech.com.kronos"	"RE: The most creative spam I've seen lately."		"Gastech - Sven Flecha.jpg"	"C3"	1
17/01/2014 20:04:00	"EmailHeader"	"Dylan.Scozzese@gastech.com.kronos"	"Albina.Hafon@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos"	"RE: Traffic advisory for today"		"Gastech - Dylan Scozzese.jpg"	"C3"	1
17/01/2014 20:15:00	"EmailHeader"	"Varja.Lagos@gastech.com.kronos"	"Hideki.Cocinaro@gastech.com.kronos, Varja.Lagos@gastech.com.kronos, Loreto.Bodrogi@gastech.com.kronos, Edvard.Vann@gastech.com.kronos, Stenig.Fusil@gastech.com.kronos, Hennie.Osvaldo@gastech.com.kronos, Felix.Resumir@gastech.com.kronos, Minke.Mies@gastech.com.kronos"	"RE: Inspection request for site"		"Gastech - Varja Lagos.jpg"	"C3"	1
17/01/2014 20:46:00	"EmailHeader"	"Albina.Hafon@gastech.com.kronos"	"Albina.Hafon@gastech.com.kronos, Valeria.Morlun@gastech.com.kronos, Cecilia.Morluniau@gastech.com.kronos, Henk.Mies@gastech.com.kronos, Dylan.Scozzese@gastech.com.kronos, Benito.Hawelon@gastech.com.kronos"	"RE: Traffic advisory for today"		"Gastech - Albina Hafon.png"	"C3"	1
08/09/2012 00:00:00	"Article"	"The Orb"		"
BUMP OF PROTESTS IN ABILA IN RESPONSE TO THE CALLS TO THE ACTION"	"ABILA, Kronos - the thousands of people striped the roads Thursday in a posting of solidarity anti-government.


Among the demonstrators was Mestache Vardshvna, 23, of the Western coast of Kronos.   ""We try to obtain the attention of our government,"" it said.  ""It is important, thus I took leave of work to be part of this important event.""


It was one of much which used their power of free speech to express their concern with the current lack of transparency of government with public moneys.

 ""They must realize that we know what they make,"" additional Vardshvna.  ""You cannot simply steal our money and to think you can leave with it.""


The posters with coloured images of Elian Karel and Juliana Vann were recalls of the heavy toll already paid by chiefs and the innocent ones.  Karel was the former chief of the guards of Kronos before his untimely death in 2009.  Its death, thought with being a murder by, encouraged much cancel gatherings to bring the message of the guards of Kronos to the public.  Juliana Vann died in 1998 of the cancer caused by environmental toxins in its drinking water.  It had just turned ten years."	"Logo - The Orb.jpg"	"B2"	3
18/12/2013 00:00:00	"Article"	"The Light of Truth"		"ENORMOUS IPO MAKES THE BILLIONAIRE OF SANJORGE"	"CENTRUM, Tethys - the president and PRESIDENT de GAStech international Sten Sanjorge, Jr. can add another description to its name: billionaire. And not only one billionaire, almost a billionaire surplus of twice like international sold shares of GAStech in a first public call to the saving.



International GAStech, founded in 1961 like Sanjorge exchanging by Sten Sanjorge, Sr., produces approximately 5 million cubic meters of gas of daily newspaper curve of Tiskele of site to its drilling of GAStech - of Kronos. 



As for the particular conditions of the classification: Stake of S 51% of Jr. of Sanjorge it ""with the company the sorrow is worth $1.96 billion; Stake of Beatriz Fluss it"" (widowed of Fluss hank of cofounder of company) 33% is worth the sorrow $1.27 billion. 



Not to feel sorry for the executives of GAStech - of Kronos. The classifications prove that GAStech - the executives of Kronos gained of the $327.25 collective million of the lately invested shares including/understanding $96.25 million for CFO Ingrid Barranco, Campo-Corrente of ADA of CIO, and the ROUCOULEMENT Orhan pianotent. The environmental adviser of safety Willem Vasco-Feed also gained $38.5 million."	"Logo - The Light of Truth.png"	"B3"	3
16/11/1999 00:00:00	"Article"	"Everyday News"		"Global boxes of the charity of dren of the disasters"	"The new pleas campaign in the horizon to maintain liquidity.

The agencies of the aid have noticed that the monetary necessities and of the food have increased everywhere and that they can not be able to solve basic necessities.

The office of the O.N.U for the coordination of humanitarian subjects says that 15 million people of remain needing vital merchandize and services, because the number and the severity of crisis have given rise to a deficiency of the ""food, healthcare, and the access to sustenances.""

A new group of the aid, Singapur THAT TOOK CARE OF has formed recently in answer to the conflict in Kosovo.  The Dr Jayala Mahmed could not find an organization existing to sponsor it to offer voluntarily his medical services there.  Singapur THAT TOOK CARE OF has sent five missions to Kosovo to provide movable medical aid.  Also they have sent a effort of the mobilization of bottoms in collaboration with the governments of Malaysia.  ""We are stopped ready to help, but the financing is difficult to find,"" the indicated Dr Mahmed. ""As much it is necessary but as much it has been last already.""

They damaged to thirteen people Tuesday in Izmit, Turkey, as people filled up a convoy of the relevaci�n of the government, the civil employees this.  They absolutely fear 20,000 earthquake people both that have happened east year.  Singapur THAT TOOK CARE OF has sent to equipment from the relevaci�n to Turkey.

Still, the organizations of the aid stretch to their limits.  Health for all the attended medical equipment of the emergency ad hoc during the earthquake of September in central Taiwan that measured 7,3 in the scale of Richter.  ""The answer of the equipment of the emergency was impressive, but not coordinated,"" it indicated a health for all the spokesman.  ""Never �ramos insurances they directed if us to the most desperate locations.  Soon we worked of medicines and bottoms to support our equipment of the aid and had to return to house.""  Whereas the disclosed global press on 2500 people was killed and 100,000 buildings were destroyed, the local press disclosed people felt they correctly took care of that it for and declined aid of the relevaci�n. 

The global report of the organization of the disaster of the emergency its members is making all she be able to obtain the aid to traverse to the victims of the earthquake, but they need enormous injections the bottoms to do so.  

Cord of Jim, of the FoodSupport charity of the relevaci�n of the disaster these times ""I think that the deficiency of bottoms is responsible for an increase of attacks against the convoys of the food, therefore dissuading many of agencies of the aid to obtain inside there."""	"Logo - Everyday News.jpg"	"B2"	1
20/01/2014 00:00:00	"Article"	"Homeland Illumination"		"VOICES - a blog about what is important to the people"	"Maha Salo
20 January 2014

1018 - A fire alarm has gone off at GAStech headquarters.  People are evacuating the building, and so far no sign of Sanjorge or his executive staff.   Officials have asked reporters to move away from the building to allow the fire department access.  This has the flavor of yet another media ploy to avoid confrontation from the people of Kronos.  20 Jan 2014"	"Logo - Homeland Illumination.png"	"C4"	4
20/01/2014 00:00:00	"Article"	"Tethys News"		"To break off itself: The emergency to GAStech quarters the construction [modernizations]"	"Modernization, 3:05 PM:  A police P2o has left the scene, but others remain to the external part to fix the construction while others are still in the construction.  There is much speculation approximately their activities, but the police has still to answer to our questions for information."	"Logo - Tethys News.jpg"	"B3"	3
19/03/2007 00:00:00	"Article"	"News Online Today"		"Four people have died in a fiery road crash near Elodis"	"A nine-year old boy initially survived the crash and had been flown to Abila Children's Hospital, but was declared dead on arrival.  

Police say they have a 25 year old truck driver in custody at the Elodis jail."	"Logo - News Online Today.jpg"	"B3"	2
20/01/2004 10:25:00	"Article"	"Centrum Sentinel"		"VOICES - a blog approximately that what is important to people"	"1025 - Up to now no test of smoke or fire has been marked.  The fire unit has to arrive hardly. 20 gen. 2014"	"Logo - Centrum Sentinel.png"	"C4"	4
21/06/2009 00:00:00	"Article"	"News Online Today"		"Protest Turns Violent in Abila"	"ABILA, Kronos - A rally of hundreds of protestors allied with the ""Protectors of Kronos"" movement turned to violence today as angry activists vented their displeasure on the innocent citizens of Abila after hearing the news of POK leader Elian Karel's death.   

 

The POK assembly began peacefully enough with the usual chanted slogans and waving of protest signs, but then one young rabble-rouser grabbed a bullhorn and began inciting the crowd to violence."	"Logo - News Online Today.jpg"	"B3"	4
20/01/2014 17:44:00	"Article"	"Centrum Sentinel"		"VOICES - a blog approximately that what is important to people"	"The means relationships are coming in how much a sure number of employ you of GAStech have been rob to you.  The identity of the passengers on the mystery jet that has left today more in advance payment from the airport of Abila remains disowned. 20 gen. 2014"	"Logo - Centrum Sentinel.png"	"C4"	3
16/05/1998 00:00:00	"Article"	"News Online Today"		"ELODIS PUBLIC HEALTH FACT SHEET"	"ELODIS, Kronos - At the request of the citizens of Elodis, Wellness for All has published a report on the impact of gas drilling operations on water quality and public health."	"Logo - News Online Today.jpg"	"B3"	2
06/04/2005 00:00:00	"Article"	"The Wrap"		"THE END OF PROTESTS POK IN ARRESTS"	"ELODIS, Kronos - fifteen members of the guards of Kronos the activist organization (of POK) was arrested Kronos federal police force yesterday after a dispute at the poorten of the facility of GAStech of bending Tiskele.

Protesters came close weapons to paddlepaddle paddle and movement to stop that and the facility leaves enters.  By 8 am had the local time, movement security copy on both sides of the poorten.  Swinging, sang protesters confessed protest songs, are including this ounce country, songs of the farmer and the weavers of our birth country

Then arresting protesters POK started the federal police force, moved themselves they in a neat manner in waiting police force van, which sings the complete time."	"Logo - The Wrap.jpg"	"C4"	3
20/06/2012 00:00:00	"Article"	"Homeland Illumination"		"POK REMEMBERS MARTYRED LEADER Petrus Gerhard"	"ABILA, Kronos - In a touching ceremony Wednesday leaders of the activist group Protectors of Kronos paid tribute to their fallen leader, Elian Karel, who was murdered on 19 June 2009 while being illegally detained in a Kronos jail.
""Today we gather to remember Elian Karel,"" Silvia Marek told the rapt assembly, many of whom held up white candles in Karel's honor.
""Elian was born on an Elodis farm not 40 minutes from here, to Jeroen and Antaura Karel.  He grew up with the specter of death all around him.   By the time Elian was 17 many of his family members and friends were battling constant illness, including his neighbor 10-year old Juliana Vann.""
Marek paused a moment to allow the cries of ""Remember Juliana!"" to fade.
""Elian devoted his life to the people of Elodis as well as all citizens of Kronos, as did his father before him.  Elian knew his would be a difficult journey.  He had watched his father, Jeroen and the founder of the POK, Henk Bodrogi walk the very path he would tread.  Elian knew the course would not be easy, and would leave little time for a personal life.  Yet he chose to take those steps despite the challenges he knew he would face.""
""Elian's journey ended three years ago today.  But his dream did not die with him.  And it is that vision of a healthy and prosperous future for all we are here today to honor.""
Over the course of the afternoon several other speakers paid tribute to not only Elian, but all who have been victims of the environmental catastrophe brought about by greed and corruption of public officials. 
The gathering was marred only by the aggravating presence of Abila police in riot gear.  The police agitated many of the crowd, causing them to have to leave the assembly rather than be assailed with batons and pepper spray."	"Logo - Homeland Illumination.png"	"C4"	4
